"","intercept","sf94_day5_P","sf94_day0","age_estimateyears","sex","rho"
"1",-5.26002275709364,-0.844391386312223,0.0130696217565165,0.0696584058709681,-0.118283826148706,0.5
"2",-4.41980839743276,-1.01326966357467,0.0130696217565165,0.0696584058709681,-0.118283826148706,0.6
"3",-3.57959403777189,-1.18214794083711,0.0130696217565165,0.0696584058709681,-0.118283826148706,0.7
"4",-2.73937967811102,-1.35102621809956,0.0130696217565165,0.0696584058709681,-0.118283826148706,0.8
"5",-1.89916531845014,-1.519904495362,0.0130696217565165,0.0696584058709681,-0.118283826148706,0.9
