"","5","8","10","11","12","13","14","15","16"
"% dead",0.0462123613312203,0.0817749603803486,0.126465927099842,0.145419968304279,0.162091917591125,0.176101426307448,0.18973058637084,0.20095087163233,0.210206022187005
"% alive",0.223391442155309,0.342187004754358,0.397591125198098,0.417242472266244,0.436767036450079,0.455277337559429,0.471061806656101,0.487290015847861,0.50364500792393
