"","5","8","10","11","12","13","14","15","16"
"% dead",0.0462123269074124,0.130219929405376,0.173608471354874,0.191311430898724,0.205701873472712,0.217974477328265,0.229052402932392,0.238935650285094,0.246755362476242
"% alive",0.226608742872658,0.315177844148792,0.369264186804236,0.392288894922617,0.414390442573989,0.43486288351887,0.452783057290253,0.469508552810209,0.486179744773283
