"","4","5","6","7","8","9","10"
"subset1_day5_P",0.17623524704941,0.243348669733947,0.273654730946189,0.0363072614522905,0.114522904580916,0.0418083616723345,0.114122824564913
"subset1_day8_P",0.205068843670038,0.185816985500183,0.176069209211649,0.0522724503472645,0.117948093091264,0.0417935908370903,0.221030827342512
"subset2_day5_P",0.180894800483676,0.22503022974607,0.274486094316808,0.0363966142684401,0.118500604594921,0.0378476420798065,0.126844014510278
"subset2_day8_P",0.205754771544245,0.174378253325622,0.172932330827068,0.0521978021978022,0.117408906882591,0.0377385772122614,0.239589358010411
"subset3_day5_P",0.225221365324193,0.207297914881462,0.220722650671237,0.0274921451013996,0.0855469865752642,0.0312767780634105,0.202442159383033
"subset3_day8_P",0.226916926184665,0.158235838734113,0.142075582863395,0.0382964396936285,0.0872822153017423,0.0311421597508627,0.316050837471593
