"","5","8","10","11","12","13","14","15","16"
"% dead",0.0575487756972633,0.10488411679979,0.146916328401205,0.166099253633626,0.182990703155689,0.197066911090742,0.210553882414561,0.221880319497185,0.231111693073196
"% alive",0.199620269739426,0.326240670420322,0.374623543276156,0.394657588058138,0.414364279167212,0.433285321461307,0.448998297760901,0.465431452140893,0.481799135786304
