"","5","8","10","11","12","13","14","15","16"
"% dead",0.0594075563674267,0.103853989545112,0.128306634589569,0.138914186745561,0.148358329955411,0.156960186145431,0.164814512605352,0.171937102216794,0.178070004579936
"% alive",0.209271474370785,0.327196921440943,0.388568059423349,0.412762754067983,0.433204007180497,0.451813286024879,0.467911496691391,0.484778294263499,0.499344595412694
"% in study",0.731320969261788,0.568949089013945,0.483125305987081,0.448323059186456,0.418437662864092,0.39122652782969,0.367273990703257,0.343284603519707,0.32258540000737
"dead to add",1031.98681264892,1594.09147182102,342.327859742411,362.527858342238,351.36202601716,420.05667613063,597.287370820015,455.280616469867,393.5823297105
"alive to add",3635.31872071177,5022.26081404924,1036.71702225031,1077.19737444665,1025.97163022419,1209.14221510556,1695.71006349707,1283.66802637632,1103.68509089722
