"","intercept","sf94_day5_P","sf94_day0","age_estimateyears","sex","rho"
"1",-5.12791318020923,-0.87291394940322,0.015853012854953,0.0707791262278303,-0.075450573634508,0.5
"2",-4.31917211701831,-1.04749673928386,0.015853012854953,0.0707791262278303,-0.075450573634508,0.6
"3",-3.5104310538274,-1.22207952916451,0.015853012854953,0.0707791262278303,-0.075450573634508,0.7
"4",-2.70168999063647,-1.39666231904515,0.015853012854953,0.0707791262278303,-0.075450573634508,0.8
"5",-1.89294892744555,-1.5712451089258,0.015853012854953,0.0707791262278303,-0.075450573634508,0.9
