"","5","8","10","11","12","13","14","15","16"
"% dead",0.0594669276380174,0.143342352196189,0.188820447872892,0.207357089401877,0.222094295089517,0.234528812388464,0.245811985493063,0.255943814403316,0.263715387715157
"% alive",0.210293017097461,0.292096022105809,0.348051349951068,0.371193368257441,0.393414311208336,0.414196073916297,0.432099476138392,0.449081803005008,0.466351965920212
