"","c.0.0106803030288614..0.0869535173420452..0.364513356413226..","c.0.0105674395719933..0.0799974570712783..0.267137990771589.."
"1",0.0106803030288614,0.0105674395719933
"2",0.0869535173420452,0.0799974570712783
"3",0.364513356413226,0.267137990771589
"4",0.272385048803052,0.214074386569763
"5",2.93870105638198,0.74610919039421
"6",3.53593741445695,0.779538404385211
"7",437122.150012591,0.999997712315168
