"","intercept","sf94_day5_P","sf94_day0","age_estimateyears","sex","rho"
"1",-4.92196651947297,-0.879328627562734,0.0152272960437821,0.0695174740739475,-0.0817409173426105,0.5
"2",-4.14568069603843,-1.05519435307528,0.0152272960437821,0.0695174740739475,-0.0817409173426105,0.6
"3",-3.3693948726039,-1.23106007858783,0.0152272960437821,0.0695174740739475,-0.0817409173426105,0.7
"4",-2.59310904916936,-1.40692580410037,0.0152272960437821,0.0695174740739475,-0.0817409173426105,0.8
"5",-1.81682322573482,-1.58279152961292,0.0152272960437821,0.0695174740739475,-0.0817409173426105,0.9
