"","c.0.0132137252302103..0.10163243360569..0.403450829906722..0.450300233418596..","c.0.0130413997572014..0.0922562104249622..0.28747058415544..0.310487596321463.."
"1",0.0132137252302103,0.0130413997572014
"2",0.10163243360569,0.0922562104249622
"3",0.403450829906722,0.28747058415544
"4",0.450300233418596,0.310487596321463
"5",1.94313691083276,0.660226475934805
"6",3.19890080966975,0.761842433215599
"7",410422.167775625,0.999997563490372
