"","intercept","sf94_day5_P","sf94_day0","age_estimateyears","sex","rho"
"1",-5.39198845708468,-0.572479392191665,0.000486032382658139,0.0678814386394558,-0.0912845198556328,0.5
"2",-4.97637139440373,-0.686975270629998,0.000486032382658139,0.0678814386394558,-0.0912845198556328,0.6
"3",-4.56075433172277,-0.801471149068331,0.000486032382658139,0.0678814386394558,-0.0912845198556328,0.7
"4",-4.14513726904181,-0.915967027506665,0.000486032382658139,0.0678814386394558,-0.0912845198556328,0.8
"5",-3.72952020636085,-1.030462905945,0.000486032382658139,0.0678814386394558,-0.0912845198556328,0.9
