"","c.0.00269149724048047..0.0747948020591209..0.348783256485296..","c.0.00268427252837765..0.0695898434899638..0.258591033665533.."
"1",0.00269149724048047,0.00268427252837765
"2",0.0747948020591209,0.0695898434899638
"3",0.348783256485296,0.258591033665533
"4",0.279724341262391,0.218581715017201
"5",3.1224800730922,0.757427572172613
"6",4.14921190028985,0.805795523788075
"7",355646.996497457,0.999997188231032
