"","5","8","10","11","12","13","14","15","16"
"% dead",0.060043943764874,0.104820383890151,0.129462199229641,0.140077465658861,0.149559219326661,0.158192181447995,0.166126770777934,0.17327703374215,0.179460318995203
"% alive",0.207486556323766,0.324866906262255,0.386124944264479,0.410353108027527,0.430799314520245,0.449338426082612,0.465384883989535,0.482242528754157,0.496736450224822
"% in study",0.73246949991136,0.570312709847594,0.48441285650588,0.449569426313612,0.419641466153094,0.392469392469392,0.368488345232531,0.344480437503693,0.323803230779975
"dead to add",1037.06151950538,1601.03456980841,341.018542341303,361.122828191095,348.913268898419,413.145557578329,583.828962138994,445.163667269665,386.295844048113
"alive to add",3583.64740698365,4962.04200184624,1017.0981679457,1057.89945749588,1005.03063432119,1173.52307102673,1635.52913562608,1238.92271224503,1069.24598921609
