"","intercept","sf94_day5_P","sf94_day0","age_estimateyears","sex","rho"
"1",-4.95604854613761,-0.868947376585586,0.02287166769732,0.0690582374402514,-0.0882463809177544,0.5
"2",-4.17515462402043,-1.0427368519027,0.02287166769732,0.0690582374402514,-0.0882463809177544,0.6
"3",-3.39426070190326,-1.21652632721982,0.02287166769732,0.0690582374402514,-0.0882463809177544,0.7
"4",-2.61336677978608,-1.39031580253694,0.02287166769732,0.0690582374402514,-0.0882463809177544,0.8
"5",-1.83247285766891,-1.56410527785405,0.02287166769732,0.0690582374402514,-0.0882463809177544,0.9
