"","c.0.00372450945648361..0.0962394405339371..0.391780621459746..","c.0.00371068896036068..0.0877905291266135..0.281495959506056.."
"1",0.00372450945648361,0.00371068896036068
"2",0.0962394405339371,0.0877905291266135
"3",0.391780621459746,0.281495959506056
"4",0.475556510578776,0.322289595260735
"5",2.08374064638122,0.675718513755849
"6",3.19972449124778,0.761889142470179
"7",336772.429535319,0.999997030644605
